time,text,event
Tue Mar 22 13:29:53 +0000 2011,"RT @bermudezphoto: El Procurador de Sinaloa dijo que la Miss Susana Flores, quien murió en una balacera, era parte del comando que se en ...",
Wed Dec 08 04:54:01 +0000 2010,RT @biobio: [FOTOS] Reina de belleza de México muere en balacera entre militares y pistoleros http://t.co/cd7AnGBj,
Tue Oct 04 22:16:57 +0000 2011,"Muere ""Miss"" http://t.co/a9aLVsAQ en balacera, le cayeron en plena movida #df #dffollow #mexico #toluca",
Thu Aug 04 21:46:58 +0000 2011,Reina de belleza de México muere en balacera entre militares y pistoleros  http://t.co/ov2ekuHm,
Fri Jan 29 23:23:58 +0000 2010,Se cumplieron seis años de la muerte de Valentín Elizalde en una balacera. #ventaneandoinforma,
Sat Apr 03 22:47:26 +0000 2010,"-Hola que haces ? Aqui en medio d una balacera y tu ? Enamorandome . No mames ten cuidado te puedes lastimar.""",
Mon May 23 07:13:53 +0000 2011,"—Hola, ¿Qué haces? —Aquí en una balacera entre los federales y el narco, ¿y tú? —Enamorándome —¡NO MAMES, TEN CUIDADO, TE VAN A LASTIMAR!",
Wed Jun 13 02:11:35 +0000 2012,"RT @lau_tb: Al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida",
Tue Mar 09 23:24:12 +0000 2010,RT @DiarioPrimicia: Reina de belleza mexicana murió atrapada en una balacera http://t.co/VLxoZHMl,
Thu May 31 17:29:43 +0000 2012,Es inicio de semana y ningúna balacera? Qué paso muchachos? Así no comienza la semana!!! #trolltab,
Sat Apr 03 22:47:26 +0000 2010,-Hola que haces ? -Aqui en medio d una balacera y tu ? -nada aqui enamorandome! -chuta ten cuidado te puedes lastimar....,
Thu Aug 04 21:46:58 +0000 2011,RT @SandraActa: Reina de belleza de México muere en balacera entre militares y pistoleros  http://t.co/E9hxo2hO,
Tue Apr 13 04:34:41 +0000 2010,La 3ra: Reina de belleza muere en balacera entre militares y pistoleros en el noroeste de México http://t.co/fLcM78fx #noticias #leelo!,
Sat Apr 14 03:57:54 +0000 2012,@AMLO_si2 @aristeguionline Ya lo habían denunciado los polis prófugos de la balacera aquella! GerNarco Gcia Luna y Palomino estan señalados!,
Fri May 11 00:13:30 +0000 2012,RT @axtzco63: @AMLO_si2 @aristeguionline Ya lo habían denunciado los polis prófugos de la balacera aquella! GerNarco Gcia Luna y Palomin ...,
Mon Aug 08 10:55:45 +0000 2011,@nanotorres88 balacera en el centro de acacias al parecer el motivo fue un atentado contra periodista. Apenas tenga el nombre lo informó.,
Tue Mar 09 23:24:12 +0000 2010,RT @DiarioPrimicia: Reina de belleza mexicana murió atrapada en una balacera http://t.co/VLxoZHMl,
Thu Jun 21 03:28:12 +0000 2012,@CarolinaColombr @Hola_SoyCami NOOOO saben armar la balacera!!!! cumplan las misiones desbloquen toda la ciudad se pone mas padre!!!!,
Fri Apr 27 21:26:18 +0000 2012,"-¿Tú sabes que le dijo una nalga a otra nalga? -No, ¿qué? -¿Escuchaste la balacera de anoche? JAJAJAJA ¿Entendiste? JAJAJA Necesito amigos:(",
Mon Jun 07 17:43:19 +0000 2010,"Yo aquí en medio de una balacera. ¿Y tú? - Llegando a Cinépolis a ver una película. ¡No mames, vete de allí, te puedes morir!",
Mon Jan 10 20:49:53 +0000 2011,"—Hubo una gran balacera.
—Bien, ¿y cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Wed Jul 07 23:41:20 +0000 2010,"RT @SoyMafioso: —Hubo una gran balacera.
—Bien, ¿y cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Thu Dec 31 20:48:45 +0000 2009,"RT @SoyMafioso: —Hubo una gran balacera.
—Bien, ¿y cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Tue Apr 12 17:59:04 +0000 2011,"RT @SoyMafioso: —Hubo una gran balacera.
—Bien, ¿y cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Wed Apr 28 16:27:56 +0000 2010,RT @gionicsan: @nanotorres88 balacera en el centro de acacias al parecer el motivo fue un atentado contra periodista. Apenas tenga el no ...,
Sat Oct 31 15:40:35 +0000 2009,"—Hubo una gran balacera. —Bien, ¿y cuál es el saldo de los muertos? —No sé, no revisamos sus celulares.",
Sat Oct 01 21:52:27 +0000 2011,"RT @SoyMafioso: —Hubo una gran balacera.
—Bien, ¿y cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Mon Jun 04 22:12:42 +0000 2012,Reina de belleza muere en balacera entre militares y pistoleros en el noroeste de México http://t.co/KY4Q0bH2,
Tue Jan 05 04:58:54 +0000 2010,"Ya me estoy aburriendo, una balacera por fi...",
Thu Aug 20 23:35:16 +0000 2009,Muere reina de #belleza en balacera #ejercito y #narco en #Sinaloa | Hoy Los Angeles | Noticias de hoy en Los Angeles http://t.co/SspcJ6xE,
Thu Sep 23 19:26:46 +0000 2010,"Falleció Miss Sinaloa en balacera. Mujeres, reinas de la belleza y narco.",
Thu Aug 18 18:41:42 +0000 2011,Muerte de Miss en balacera provoca condolencias http://t.co/WNkpymVO vía @sdpnoticias,
Thu Jun 23 22:15:01 +0000 2011,"—Hubo una gran balacera —¿y cuál es el saldo de los muertos #EPN?—No sé, no revisamos sus celulares.",
Thu Aug 04 20:52:37 +0000 2011,"Ola, donde estas ?Aquí, en una balacera, y tu?Enamorándome :33D: No mames ten cuidado, te pueden lastimar !",
Sun Jun 05 02:31:17 +0000 2011,"RT @alexpgilmour: —Hubo una gran balacera —¿y cuál es el saldo de los muertos #EPN?—No sé, no revisamos sus celulares.",
Sun Jun 05 05:24:54 +0000 2011,"RT @alexpgilmour: —Hubo una gran balacera —¿y cuál es el saldo de los muertos #EPN?—No sé, no revisamos sus celulares.",
Sat Oct 08 15:20:59 +0000 2011,"RT @alexpgilmour: —Hubo una gran balacera —¿y cuál es el saldo de los muertos #EPN?—No sé, no revisamos sus celulares.",
Mon Jan 18 01:18:06 +0000 2010,"RT @alexpgilmour: —Hubo una gran balacera —¿y cuál es el saldo de los muertos #EPN?—No sé, no revisamos sus celulares.",
Tue Dec 22 19:40:45 +0000 2009,"RT @olivanoticias: El Procurador de Sinaloa dijo que la Miss Susana Flores, quien murió en una balacera, era parte del comando que se en ...",
Fri Feb 10 02:20:37 +0000 2012,La verga con su puta balacera aquí en Veracruz....,
Sat Oct 01 21:54:12 +0000 2011,RT @Jacpaez: La verga con su puta balacera aquí en Veracruz....,
Tue Feb 03 23:22:51 +0000 2009,"En medio de balacera, muere #MissSinaloa 2012 http://t.co/KPpDBEI5",
Fri Nov 06 16:55:49 +0000 2009,"—Hola, ¿Qué haces? —Aquí en una balacera entre los federales y el narco, ¿y tú? —Enamorándome —¡NO MAMES, TEN CUIDADO, TE VAN A LASTIMAR!",
Mon Oct 26 22:04:47 +0000 2009,"RT @alexpgilmour: —Hubo una gran balacera —¿y cuál es el saldo de los muertos #EPN?—No sé, no revisamos sus celulares.",
Thu Jul 14 17:44:28 +0000 2011,"—Hola, ¿Qué haces? —Aquí en una balacera entre los federales y el narco, ¿y tú? —Enamorándome —¡NO MAMES, TEN... http://t.co/6GndmC9C",
Sun Apr 03 17:48:50 +0000 2011,"RT @alexpgilmour: —Hubo una gran balacera —¿y cuál es el saldo de los muertos #EPN?—No sé, no revisamos sus celulares.",
Wed Jul 07 17:33:17 +0000 2010,"RT @EjeCentral En medio de balacera, muere #MissSinaloa 2012 http://t.co/xvkdwriS || que chula estaba. . . Lamentable.",
Tue Dec 29 00:08:43 +0000 2009,"RT @SoyMafioso: —Hubo una gran balacera.
—Bien, ¿y cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Wed Aug 17 19:30:28 +0000 2011,"Miss Sinaloa, abatida en balacera, viajaba con narcos: PGJE http://t.co/gAKjAydv",
Fri Jul 31 16:22:28 +0000 2009,"RT @SoyMafioso: —Hubo una gran balacera.
—Bien, ¿y cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Wed Feb 03 03:56:12 +0000 2010,"RT @diario24horas: Miss Sinaloa, abatida en balacera, viajaba con narcos: PGJE http://t.co/gAKjAydv",
Wed Nov 11 15:24:59 +0000 2009,@Aths25 http://t.co/ubFgZkJT,
Thu Mar 04 17:48:27 +0000 2010,"RT @diario24horas: Miss Sinaloa, abatida en balacera, viajaba con narcos: PGJE http://t.co/gAKjAydv",
Fri Jul 09 03:58:23 +0000 2010,Tengo mil pendientes y toy en palacio de gob.. Y dicen k esta puerca la balacera afuera ke sabenn??,
Tue Mar 24 19:44:32 +0000 2009,#FOTOS María Susana Flores: La Miss #Sinaloa que murió en una balacera http://t.co/WATnS2ny,
Sun Mar 04 03:13:29 +0000 2012,"“@diario24horas: Miss Sinaloa, abatida en balacera, viajaba con narcos: PGJE http://t.co/OVdHhPlU”/ Miss bala",
Mon Apr 26 20:46:46 +0000 2010,De Miss Sinaloa a Miss Coladera. http://t.co/LhrMyRrO,
Sat Mar 31 14:13:45 +0000 2012,"RT @diario24horas: Miss Sinaloa, abatida en balacera, viajaba con narcos: PGJE http://t.co/gAKjAydv",
Mon Jan 02 03:36:15 +0000 2012,Ambito* Reina de belleza de México muere en balacera entre militares y sicarios http://t.co/lZltD8fm,
Tue May 10 07:26:38 +0000 2011,"Y sí damas y caballeros...en efecto, me vale verga la balacera.",
Tue Oct 25 20:41:31 +0000 2011,"Dos muertos en balacera en Potrero Grande, en Cali http://t.co/JYgrOvsk vía @ELTIEMPO",
Sat Jun 26 01:50:09 +0000 2010,Balacera en Poblacion Rene Schnneider! Ahora ya,
Mon Feb 06 02:25:02 +0000 2012,-¿Que haces?-Nada aquí en una balacera ¿y tu?-Enamorándome-No mames te puedes lastimar!!,
Mon Jun 14 04:55:30 +0000 2010,La balacera delpróximo Capitulo de #TWD no tiene nombre!!!,
Thu May 10 04:58:56 +0000 2012,RT @Saam_maldonadoO: -¿Que haces?-Nada aquí en una balacera ¿y tu?-Enamorándome-No mames te puedes lastimar!!,
Wed Feb 01 04:32:22 +0000 2012,"RT @FdoQuijano: Dos muertos en balacera en Potrero Grande, en Cali http://t.co/JYgrOvsk vía @ELTIEMPO",
Wed Aug 11 01:18:32 +0000 2010,"Balacera en el entrenamiento, que mas se podia pedir!",
Thu Sep 09 20:31:25 +0000 2010,Nuestra Belleza Sinaloa expresa condolencias por muerte de Miss en balacera http://t.co/HPcmfa3J vía @sdpnoticias,
Thu Nov 01 00:00:25 +0000 2012,"-Hola Que Haces -aqui En una balacera Entre Federales y Narcos y Tu? -Enamorandome No Mames! Ten Cuidado, Te Van a Lastimar",
Wed Sep 01 00:01:05 +0000 2010,"RT @CarlitosSuarezH: Balacera en el entrenamiento, que mas se podia pedir!",
Tue Mar 20 05:07:38 +0000 2012,Hay Balacera... ☹!,
Wed Sep 08 16:32:57 +0000 2010,@BalaceraMTY reportan balacera en Diego Díaz de Berlanga San Nico #mtyfollow,
Mon Oct 17 02:54:46 +0000 2011,"Foto de agresora de militares María Susana Flores Miss #Sinaloa 2012 que murió en balacera, otra víctima de Calderón. http://t.co/cM3OAKGy",
Fri Apr 06 17:08:00 +0000 2007,[noticias] Dos muertos en balacera en Potrero Grande en Cali - http://t.co/BzbfwzKo http://t.co/xGTCBcfP,
Wed Oct 06 20:51:30 +0000 2010,Muere reina de belleza en balacera registrada en Sinaloa http://t.co/2FRWnIus #Policiaca,
Thu Jul 01 00:11:40 +0000 2010,@LuisCanizalez1 verdad que fue balacera...!!! Pues no se nada,
Thu Nov 26 23:41:23 +0000 2009,@Flacido_Doming0 ¿Viste que la mataron en una balacera? Apenas me vengo enterando.,
Sat May 03 15:15:06 +0000 2008,[FOTOS] Reina de belleza de México muere en balacera entre militares y pistoleros http://t.co/cd7AnGBj,
Wed Nov 12 20:21:42 +0000 2008,Reina de belleza de México muere en balacera http://t.co/nOXiBrPg,
Fri Oct 15 16:10:46 +0000 2010,"RT @SoyMafioso: —Hubo una gran balacera.
—Bien, ¿y cuál es el saldo de los muertos?
—No sé, no revisamos sus celulares.",
Sat Nov 28 04:13:43 +0000 2009,RT @Francisco_PeCh: @BalaceraMTY reportan balacera en Diego Díaz de Berlanga San Nico #mtyfollow,
Wed Dec 02 18:54:43 +0000 2009,RT @biobio: [FOTOS] Reina de belleza de México muere en balacera entre militares y pistoleros http://t.co/cd7AnGBj,
Sun Jul 05 04:07:52 +0000 2009,"RT @biobio: [FOTOS] Reina de belleza de México muere en balacera entre militares y pistoleros  // @HugoGrisanti , #siboney",
Sun Nov 25 12:44:12 +0000 2012,RT @biobio: [FOTOS] Reina de belleza de México muere en balacera entre militares y pistoleros http://t.co/cd7AnGBj,
Sat Aug 27 16:10:41 +0000 2011,"We donde andas?—Aquí en una balacera entre los federales y el narco, ¿y tú? —Enamorándome. —¡NO MAMES WE, TEN CUIDADO, TE VAN A LASTIMAR!",
Wed Jun 30 17:25:04 +0000 2010,RT @lapoliciaca: Muere reina de belleza en balacera registrada en Sinaloa http://t.co/2FRWnIus #Policiaca,
Sun Jun 14 22:20:31 +0000 2009,Reina de belleza muere en balacera http://t.co/d0iDeXRy,
Sun Jan 01 22:16:28 +0000 2012,"RT @renechl: We donde andas?—Aquí en una balacera entre los federales y el narco, ¿y tú? —Enamorándome. —¡NO MAMES WE, TEN CUIDADO, TE V ...",
Wed Jan 04 00:00:05 +0000 2012,"RT @renechl: We donde andas?—Aquí en una balacera entre los federales y el narco, ¿y tú? —Enamorándome. —¡NO MAMES WE, TEN CUIDADO, TE V ...",
Wed Apr 28 16:58:07 +0000 2010,"RT @jroropez: RT @EjeCentral En medio de balacera, muere #MissSinaloa 2012 http://t.co/xvkdwriS || que chula estaba. . . Lamentable.",
Sun Aug 22 20:05:14 +0000 2010,RT @biobio: [FOTOS] Reina de belleza de México muere en balacera entre militares y pistoleros http://t.co/cd7AnGBj,
Sat Nov 06 00:38:21 +0000 2010,"RT ""@diario24horas: Miss Sinaloa, abatida en balacera, viajaba con narcos: PGJE http://t.co/bMJGONYV"" // ☹pobre #elpreciodelafama",
Thu Mar 04 22:39:25 +0000 2010,RT @biobio: [FOTOS] Reina de belleza de México muere en balacera entre militares y pistoleros http://t.co/cd7AnGBj,
Tue Dec 08 23:28:37 +0000 2009,RT @FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/4249oKw7 vía @s ...,
Sat Feb 18 04:24:11 +0000 2012,@telediariomty el sabado hubo balacera en general bravo donde fuerza civil se metia a ranchos a buscar delincuentes pero robaban los rancho,
Mon Dec 07 20:50:47 +0000 2009,Noticias #Chih #CUU | Miss Sinaloa muerta en balacera viajaba con los narcos: Procurador http://t.co/5ziapJXP,
Thu Oct 21 15:10:44 +0000 2010,"Dos muertos en balacera en Potrero Grande, en Cali: Vecinos del sector señalan que todo se originó por la pelea ... http://t.co/FCuKDyfq",
Wed Aug 08 03:04:04 +0000 2012,"Dos muertos en balacera en Potrero Grande, en Cali: Vecinos del sector señalan que todo se originó por la pelea ... http://t.co/HjhcyKfr",
Wed Aug 15 09:13:48 +0000 2012,"Dos muertos en balacera en Potrero Grande, en Cali: Vecinos del sector señalan que todo se originó por la pelea ... http://t.co/3XQyCdFY",
Mon Jan 16 21:23:41 +0000 2012,"Dos muertos en balacera en Potrero Grande, en Cali: Vecinos del sector señalan que todo se originó por la pelea ... http://t.co/sHPZ6ITD",
Mon Jul 23 15:24:38 +0000 2012,"Dos muertos en balacera en Potrero Grande, en Cali: Vecinos del sector señalan que todo se originó por la pelea ... http://t.co/j3V9glzG",
Thu Jul 26 06:48:21 +0000 2012,"Dos muertos en balacera en Potrero Grande, en Cali: Vecinos del sector señalan que todo se originó por la pelea ... http://t.co/hALrYr41",
Thu Jul 26 07:15:41 +0000 2012,"Dos muertos en balacera en Potrero Grande, en Cali: Vecinos del sector señalan que todo se originó por la pelea ... http://t.co/t6T5ICdB",
Mon Jul 06 00:25:33 +0000 2009,''Las ideas no sucumben a una balacera ni retroceden desorientadas por el fuego de un cañón amaestrado.'',
Sat Sep 03 14:58:46 +0000 2011,"Vigilantes de UNS, en estado de ebriedad, se enfrentaron en balacera con policías http://t.co/2js28yZq http://t.co/5Y9gRk5E",
Fri Jul 29 03:12:22 +0000 2011,"RT @Silv_via: Ni en Metrocentro pasan esas mamadas! ""Balacera"" en LGV, qué sigue ahora? Ataques armados en la iglesia?",
Tue Apr 03 13:41:57 +0000 2012,Ps nada que otra belleza metida en el narco... Miss Sinaloa muerta en balacera.... #MissBala,
Mon Jun 04 14:06:38 +0000 2012,"Dos muertos en balacera en Potrero Grande, en Cali http://t.co/3WgtRuxY",
Fri Apr 29 15:10:44 +0000 2011,"Dos muertos en balacera en Potrero Grande, en Cali http://t.co/5FnZIOLr",
Fri Nov 04 20:32:09 +0000 2011,"Dos muertos en balacera en Potrero Grande, en Cali http://t.co/GHsYbIlA",
Fri Sep 14 14:05:19 +0000 2012,"Dos muertos en balacera en Potrero Grande, en Cali: Vecinos del sector señalan que todo se originó por la pelea ... http://t.co/uenMuqRy",
Mon Jun 25 14:27:01 +0000 2012,"Dos muertos en balacera en Potrero Grande, en Cali http://t.co/9GtPxbwR #Cali",
Fri Sep 14 14:15:41 +0000 2012,"Dos muertos en balacera en Potrero Grande, en Cali: Vecinos del sector señalan que todo se originó por la pelea ... http://t.co/fFP8ARoo",
Fri Sep 14 15:28:29 +0000 2012,"Dos muertos en balacera en Potrero Grande, en Cali: Vecinos del sector señalan que todo se originó por la pelea ... http://t.co/aKJWKuK0",
Fri Sep 14 16:02:27 +0000 2012,"Dos muertos en balacera en Potrero Grande, en Cali: Vecinos del sector señalan que todo se originó por la pelea ... http://t.co/5saDjB44",
Sun Oct 24 00:07:16 +0000 2010,RT @DiarioLaPrensa: Reina de belleza de México muere en balacera http://t.co/nOXiBrPg,
Mon Mar 29 04:44:25 +0000 2010,LAMENTABLE &gt;&gt; Reina de belleza muere en balacera entre militares y pistoleros en el noroeste de México  http://t.co/EBaGocqw vía @latercera,
Sat Jun 26 15:52:37 +0000 2010,"Dos muertos en balacera en Potrero Grande, en Cali http://t.co/s9cxhXrG",
Thu Dec 16 18:46:25 +0000 2010,Balacera de tweets en 3... 2.... 1.....,
Fri Aug 19 19:12:26 +0000 2011,"—Hola, ¿Qué haces? —Aquí en una balacera ¿y tú? —Enamorándome. —¡NOOOOO, TEN CUIDADO, TE VAN A LASTIMAR!",
Fri May 18 00:54:22 +0000 2012,@lacronicacom a que horas van a subir la balacera de los naranjos,
Thu Jun 07 15:13:43 +0000 2012,ya se armo la balacera D:,
Sat May 15 16:25:12 +0000 2010,Reina de belleza de México muere en balacera entre militares y pistoleros - El Impulso http://t.co/fRxDt8ET,
Fri Sep 23 22:12:49 +0000 2011,Reina de belleza de México muere en balacera entre militares y pistoleros  http://t.co/XUlPwOr3,
Sat Oct 27 00:10:32 +0000 2012,RT @karlitos55tibu: #verfollow me confirman ke si fue balacera x la laguna lagartos hay muerto pero no dejan pasar a ver info provenient ...,
Fri Aug 12 13:27:54 +0000 2011,"Dos muertos en balacera en Potrero Grande, en Cali: Vecinos del sector señalan que todo se originó por la pelea ... http://t.co/cXYBlB99",
Fri Mar 26 13:11:30 +0000 2010,"Dos muertos en balacera en Potrero Grande, en Cali: Vecinos del sector señalan que todo se originó por la pelea ... http://t.co/dFy40TYi",
Thu Jan 05 14:21:11 +0000 2012,"Dos muertos en balacera en Potrero Grande, en Cali: Vecinos del sector señalan que todo se originó por la pelea ... http://t.co/pVPcgNno",
Wed Jul 06 02:32:57 +0000 2011,"Dos muertos en balacera en Potrero Grande, en Cali: Vecinos del sector señalan que todo se originó por la pelea ... http://t.co/b9WAf6Qm",
Sat Jun 04 16:46:07 +0000 2011,"Dos muertos en balacera en Potrero Grande, en Cali http://t.co/nHIqGhiq",
Fri May 14 21:32:45 +0000 2010,"Dos muertos en balacera en Potrero Grande, en Cali: Vecinos del sector señalan que todo se originó por la pelea ... http://t.co/ilaxQtkk",
Mon Nov 19 23:20:52 +0000 2012,"#notasdeinteres Dos muertos en balacera en Potrero Grande, en Cali http://t.co/KFADchYr",
Fri Nov 23 18:44:23 +0000 2012,"Dos muertos en balacera en Potrero Grande, en Cali: Vecinos del sector señalan que todo se originó por la pelea ... http://t.co/mWMYV7kY",
Thu Dec 17 19:15:58 +0000 2009,"Al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar, en medio de la balacera que es la vida",
Tue Feb 16 07:26:39 +0000 2010,"RT @anonyopshispano: Muere quien fuera electa mujer Miss Sinaloa 2012, María Susana Flores Gámez en balacera - http://t.co/oCAeaOEc",
Fri May 07 02:54:37 +0000 2010,"Dos muertos en balacera en Potrero Grande, en Cali http://t.co/qqGX3sd2.",
Sat Nov 19 14:45:13 +0000 2011,"Balacera en Peñalolen alto, alguien sabe algo?",
Thu Dec 03 10:16:54 +0000 2009,"Miss Sinaloa, abatida en balacera, viajaba con narcos: PGJE http://t.co/AhgB7x87 #Mexico",
Thu Apr 15 17:20:10 +0000 2010,"RT ""@anonyopshispano Muere quien fuera electa mujer Miss Sinaloa 2012, María Susana Flores Gámez en balacera - http://t.co/KbeJgFmz",
Wed Sep 09 04:29:55 +0000 2009,Reina de belleza de México muere en balacera http://t.co/F8dBNT6a,
Fri Jun 08 20:47:42 +0000 2012,RT @TerraMexico: #FOTOS María Susana Flores: La Miss #Sinaloa que murió en una balacera http://t.co/WATnS2ny,
Wed Nov 21 03:27:42 +0000 2012,"RT @anonyopshispano: Muere quien fuera electa mujer Miss Sinaloa 2012, María Susana Flores Gámez en balacera - http://t.co/oCAeaOEc",
Fri Nov 12 16:06:36 +0000 2010,RT @DiarioPrimicia: Reina de belleza mexicana murió atrapada en una balacera http://t.co/VLxoZHMl,
Mon Jun 01 02:20:59 +0000 2009,"Hubo una balacera... - Cual es el saldo de los muertos? - No se, no le revisamos los telefonos!",
Mon Mar 24 16:40:27 +0000 2008,I liked a @YouTube video http://t.co/07eExaQP Balacera en Vivo Saltillo 12 Oct,
Sun Nov 29 02:19:24 +0000 2009,"RT @iSpeakLie: Hubo una balacera... - Cual es el saldo de los muertos? - No se, no le revisamos los telefonos!",
Sun Mar 28 05:23:19 +0000 2010,"Jajajaja #CDSM RT @iSpeakLie Hubo una balacera... - Cual es el saldo de los muertos? - No se, no le revisamos los telefonos!",
Thu May 06 19:34:58 +0000 2010,"La carrera de María Flores Gámez, iMiss/i muerta en balacera: http://t.co/80YCzqVC via @vanguardiamx",
Wed May 11 11:09:22 +0000 2011,"""@iSpeakLie: Hubo una balacera... - Cual es el saldo de los muertos? - No se, no le revisamos los telefonos!"" @jelimadrid jajaja",
Thu Jul 15 19:22:07 +0000 2010,Me gusta cuando se arma la balacera por Tweet :P,
Thu Jan 27 05:24:57 +0000 2011,"RT @galaflor: Llega un momento en la vida de cualquier mexicano que ya no le sorprende ni asusta una balacera a dos cuadras de su casa.
 ...",
Wed Feb 29 15:09:52 +0000 2012,@_rodrigortiz jajajajajjaja que balacera,
Tue Aug 09 23:40:15 +0000 2011,"El Sexto Informe contiene análisis de la información publicada sobre el caso Tres Marías, caída del Lazca, rumores de balacera en el Estado",
Sat Jul 28 23:50:28 +0000 2012,Reina de belleza de México muere en balacera entre militares y pistoleros http://t.co/JV0YwxGW vía @biobio,
Sat Dec 10 02:47:23 +0000 2011,"Miss Sinaloa NO MURIO EN LA BALACERA, LA QUE MURIO FUE UNA PARTICIPANTE DE NUESTRA BELLEZA SINALOA 2012!!!",
Tue Sep 21 22:29:29 +0000 2010,@paolaa_padi97 Creo que no he estado viendo una balacera de los 80 en Miami y haciendo cuestionarios jajaja,
Sat Sep 24 16:04:18 +0000 2011,Matan a miss Sinaloa en medio de una balacera --&gt; http://t.co/wTlISBeu  #reynosa   #tampico    #tamaulipas,
Sun Oct 30 21:37:42 +0000 2011,"Miss sinaloa murio en medio de una balacera, chequenlo -&gt; http://t.co/0Yi6pfl7  #gdlfollo   #gdl   #jalisco",
Mon Nov 21 15:35:58 +0000 2011,Miss sinaloa murio en medio de una balacera entre sicarios y el ejercito http://t.co/Oi7Budqt #verfollow   #xalapa   #cordoba,
Tue Dec 06 15:16:05 +0000 2011,Le dispararon a Miss Sinaloa en medio de una balacera y murio :s http://t.co/RW4O4pHU #xalfollow    #veracruz    #pozarica   #coatzacoalcos,
Tue Dec 06 15:05:04 +0000 2011,Matan a miss Sinaloa en medio de una balacera --&gt; http://t.co/niwQynht #sonora    #chihuahua    #coahuila,
Sun Oct 17 01:16:48 +0000 2010,"DrDavidOtorrino: Dos muertos en balacera en Potrero Grande, en Cali http://t.co/WLJfq0z6",
Fri Apr 02 22:25:51 +0000 2010,"-Hubo una balacera en la esquina de mi casa!!
- Enserio? y cuanto fue el saldo de heridos y muertos?
- No se, no revisamos sus celulares.",
Sat Nov 19 16:42:49 +0000 2011,Muere en medio de una balacera Miss sinaloa! chequenlo http://t.co/ciJggbGx #guanajuato   #torreon   #toluca,
Wed Dec 07 15:25:07 +0000 2011,Miss sinaloa murio en medio de una balacera entre sicarios y el ejercito http://t.co/HMGkIrVB  #bajacalifornia  #mexicalli    #cancun,
Wed Jun 29 08:16:13 +0000 2011,@personoide y hacemos una recreación de una balacera con piedras.,
Mon Oct 03 22:32:54 +0000 2011,"El nuevo ""hogar"" de los Z´s ahora entiendo xq tanta balacera http://t.co/uxG8zz4b #sonora #hermosillo #monclova",
Tue Dec 06 15:21:25 +0000 2011,"Miss sinaloa murio en medio de una balacera, chequenlo -&gt; http://t.co/m5Mk8QVD #matamoros   #cdjuarez   #cdvictoria",
Wed Jul 13 15:18:29 +0000 2011,Matan a miss Sinaloa en medio de una balacera --&gt; http://t.co/Ri0wVMPB #sinaloa    #culiacan   #saltillo,
Sun Mar 13 15:09:34 +0000 2011,Reina de belleza de México muere en balacera entre militares y pistoleros http://t.co/cWe5tasv,
Wed Oct 06 20:51:30 +0000 2010,Muere Miss Sinaloa en balacera registrada en Sinaloa http://t.co/4iQ2B2dF,
Mon Nov 14 15:11:04 +0000 2011,Le dispararon a Miss Sinaloa en medio de una balacera y murio :s http://t.co/jKjW7m8L #tabasco   #villahermosa   #hermosillo,
Sun Sep 12 23:18:18 +0000 2010,RT @FedericoArreola: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/4249oKw7 Otra r ...,
Mon Nov 21 14:21:39 +0000 2011,Miss sinaloa murio en medio de una balacera entre sicarios y el ejercito http://t.co/v1LIG4mQ #hidalgo  #pachuca  #victoriafollow,
Wed Dec 07 15:09:21 +0000 2011,Matan a miss Sinaloa en medio de una balacera --&gt; http://t.co/BYRrsK2S #puebla   #cuernavaca   #morelos,
Wed Dec 07 14:55:46 +0000 2011,Muere en medio de una balacera Miss sinaloa! chequenlo http://t.co/8n9RCcfn #morelia    #michoacan    #slp,
Wed Mar 30 20:54:29 +0000 2011,Balacera en zona 5 por el estadio!! @ottoperezmolina y su mano dura y y su PNC brilla por su ausencia!! Que verguenza,
Sat Nov 19 23:06:04 +0000 2011,"Miss sinaloa murio en medio de una balacera, chequenlo -&gt; http://t.co/n81BupOW #zacatecas    #durango    #nayarit",
Thu Apr 21 21:27:35 +0000 2011,"""Al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida.""",
Thu Sep 29 08:08:42 +0000 2011,"RT @notinfomex: Muere en balacera con el ejército Miss Sinaloa, era novia de narco del ""Chapo"" http://t.co/2Nzmb3fm #mtyfollow #nuevolar ...",
Mon Sep 24 15:34:41 +0000 2012,Balacera en las Fuentes y López Mateos,
Fri Sep 23 22:12:49 +0000 2011,RT @SandraActa: Reina de belleza de México muere en balacera entre militares y pistoleros  http://t.co/E9hxo2hO,
